Q,I,err,count
9.252090000000000314e-02,1.658683344204143206e-01,3.000000000000000062e-03,1.000000000000000000e+00
9.514930000000000609e-02,1.587133344204143259e-01,3.000000000000000062e-03,1.000000000000000000e+00
9.751490000000000158e-02,1.524523344204143371e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.001433999999999935e-01,1.488743344204143115e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.027717999999999965e-01,1.452963344204143414e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.054001999999999994e-01,1.426133344204143227e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.080287000000000053e-01,1.363513344204143052e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.106570999999999944e-01,1.327743344204143083e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.132854999999999973e-01,1.238293344204143276e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.156511000000000067e-01,1.220403344204143148e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.182795999999999986e-01,1.247243344204143206e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.209080000000000016e-01,1.229353344204143217e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.235364000000000045e-01,1.202513344204143297e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.287932999999999995e-01,1.148853344204143201e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.314217000000000024e-01,1.122013344204143281e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.337872999999999979e-01,1.095183344204143233e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.364158000000000037e-01,1.086233344204143303e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.387813999999999992e-01,1.068343344204143175e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.469294999999999907e-01,1.005733344204143287e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.492950999999999862e-01,9.967933442041432279e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.516607000000000094e-01,9.610133442041432494e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.542891000000000123e-01,9.610133442041432494e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.569175999999999904e-01,9.431233442041432602e-02,3.000000000000000062e-03,1.000000000000000000e+00
