name,value
scale,25.71490595100442
mean_k,0.03000021455344176
r_sigma_k,0.5468765762147348
k_H_over_k,0.1658246232177062
b,-1.4983709217925125
k_H,0.004970508922184919
p_H,0.9329815465272886
sigma_H_squared,0.06252698036683742
alpha_H,0.00014864138491991073
kappa_H,0.002377235939555239
rho0,0.00012366022391851016
highq_coefficient,0.009320471771203332
skewness,0.6683367916734467
