Q,I,err,count
1.492950999999999862e-01,3.309499999999999942e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.516607000000000094e-01,2.951700000000000157e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.542891000000000123e-01,2.951700000000000157e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.569175999999999904e-01,2.951700000000000157e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.595459999999999934e-01,3.041100000000000053e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.619115999999999889e-01,3.041100000000000053e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.648029000000000022e-01,2.683400000000000021e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.671684999999999977e-01,2.683400000000000021e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.695340999999999931e-01,2.236099999999999893e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.721624999999999961e-01,1.878399999999999861e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.747908999999999990e-01,2.057200000000000001e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.771564999999999945e-01,2.415000000000000133e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.797848999999999975e-01,2.325599999999999890e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.824134000000000033e-01,1.699499999999999969e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.850418000000000063e-01,1.341700000000000011e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.871445999999999943e-01,1.520600000000000077e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.897729999999999972e-01,1.520600000000000077e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.926643000000000105e-01,1.788899999999999865e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.950299000000000060e-01,1.252200000000000014e-02,3.000000000000000062e-03,1.000000000000000000e+00
1.973955000000000015e-01,1.073299999999999949e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.000239000000000045e-01,1.073299999999999949e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.026523000000000074e-01,1.162799999999999945e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.050179000000000029e-01,1.609999999999999973e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.073834999999999984e-01,1.431100000000000080e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.100119000000000014e-01,1.609999999999999973e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.123774999999999968e-01,1.609999999999999973e-02,3.000000000000000062e-03,1.000000000000000000e+00
2.150060000000000027e-01,1.341700000000000011e-02,3.000000000000000062e-03,1.000000000000000000e+00
