name,value
scale,29.524023895115846
mean_k,0.03703678364215524
r_sigma_k,0.37499954404740554
k_H_over_k,0.1550994938427147
b,-1.9228612443066904
k_H,0.005742198102706717
p_H,0.9727512609469204
sigma_H_squared,0.02650624527309674
alpha_H,8.307272820554119e-05
kappa_H,0.003134081321199355
rho0,0.00016588306867489801
highq_coefficient,0.014966811331656988
skewness,-0.07591719915952491
