Q,I,err,count
4.310630000000000017e-02,1.954843232767439765e-01,4.078709999999999281e-03,1.000000000000000000e+00
4.547190000000000260e-02,2.133733232767439647e-01,4.615380000000000524e-03,1.000000000000000000e+00
5.335720000000000046e-02,2.572013232767439428e-01,5.930219999999999068e-03,1.000000000000000000e+00
5.598569999999999935e-02,2.688293232767439700e-01,6.279059999999999503e-03,1.000000000000000000e+00
5.861410000000000231e-02,2.724073232767439956e-01,6.386400000000000410e-03,1.000000000000000000e+00
6.124249999999999833e-02,2.750913232767439598e-01,6.466920000000000134e-03,1.000000000000000000e+00
6.387099999999999722e-02,2.733023232767439747e-01,6.413249999999999680e-03,1.000000000000000000e+00
6.649940000000000018e-02,2.697243232767439491e-01,6.305909999999999641e-03,1.000000000000000000e+00
6.912780000000000313e-02,2.616743232767439475e-01,6.064409999999999246e-03,1.000000000000000000e+00
7.175629999999999509e-02,2.482573232767439908e-01,5.661900000000000092e-03,1.000000000000000000e+00
7.464759999999999451e-02,2.348403232767439786e-01,5.259390000000000072e-03,1.000000000000000000e+00
7.701310000000000100e-02,2.205293232767439604e-01,4.830059999999999736e-03,1.000000000000000000e+00
7.964160000000000683e-02,2.080063232767439541e-01,4.454370000000000031e-03,1.000000000000000000e+00
8.226999999999999591e-02,1.990623232767439466e-01,4.186049999999999320e-03,1.000000000000000000e+00
8.489839999999999887e-02,1.874343232767439749e-01,3.837209999999999753e-03,1.000000000000000000e+00
8.752690000000000470e-02,1.740173232767439626e-01,3.434699999999999732e-03,1.000000000000000000e+00
8.989250000000000018e-02,1.632843232767439701e-01,3.112709999999999869e-03,1.000000000000000000e+00
9.252090000000000314e-02,1.588113232767439653e-01,3.000000000000000062e-03,1.000000000000000000e+00
9.514930000000000609e-02,1.516563232767439706e-01,3.000000000000000062e-03,1.000000000000000000e+00
9.751490000000000158e-02,1.453953232767439818e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.001433999999999935e-01,1.418173232767439562e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.027717999999999965e-01,1.373453232767439802e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.054001999999999994e-01,1.337673232767439546e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.080287000000000053e-01,1.292943232767439499e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.106570999999999944e-01,1.248223232767439739e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.130227000000000037e-01,1.167723232767439723e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.156511000000000067e-01,1.140893232767439675e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.182795999999999986e-01,1.167723232767439723e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.209080000000000016e-01,1.158783232767439664e-01,3.000000000000000062e-03,1.000000000000000000e+00
1.235364000000000045e-01,1.123003232767439685e-01,3.000000000000000062e-03,1.000000000000000000e+00
