name,value
scale,36.76833253823021
mean_k,0.0332441386687322
r_sigma_k,0.27000017401011067
k_H_over_k,0.0794542995224335
b,-0.7951969415955921
k_H,0.002638040535634515
p_H,0.7867505247068372
sigma_H_squared,0.1677741365803536
alpha_H,0.0001766975299591728
kappa_H,0.001053186942640265
rho0,0.0001250911634114164
highq_coefficient,0.011368089405095214
skewness,1.053717994325411
