name,value
scale,31.44251844220549
mean_k,0.05438694330600114
r_sigma_k,0.27018367198068827
k_H_over_k,0.05689380795613177
b,-1.6827589465575614
k_H,0.0030929718326669995
p_H,0.9537891173258194
sigma_H_squared,0.04407543699665372
alpha_H,6.898338089484824e-05
kappa_H,0.0015651207474150642
rho0,0.00033645553879269675
highq_coefficient,0.03169912263295461
skewness,-0.27269151480265635
